Time, consumer_reader_ch1, consumer_reader_ch2, producer_writer_ch1, producer_writer_ch2
94.2880, 39, 69, 63, 69
94.3238, 39, 69, 63, 22
94.3496, 63, 69, 63, 22
94.3888, 63, 69, 63, 22
94.4005, 63, 22, 63, 22
94.4281, 63, 22, 63, 22
94.4921, 63, 22, 63, 22
94.5124, 63, 22, 94, 22
94.5234, 63, 22, 94, 22
94.5589, 63, 22, 94, 73
94.5854, 94, 22, 94, 73
94.6237, 94, 22, 94, 73
94.6355, 94, 73, 94, 73
94.6604, 94, 73, 94, 73
94.7138, 94, 73, 94, 73
94.7429, 94, 73, 47, 73
94.7544, 94, 73, 47, 73
94.7893, 94, 73, 47, 31
94.8151, 47, 73, 47, 31
94.8529, 47, 73, 47, 31
94.8644, 47, 31, 47, 31
94.8934, 47, 31, 47, 31
94.9535, 47, 31, 47, 31
94.9773, 47, 31, 62, 31
94.9882, 47, 31, 62, 31
95.0240, 47, 31, 62, 82
95.0695, 62, 31, 62, 82
95.1162, 62, 31, 62, 82
95.1277, 62, 82, 62, 82
95.1552, 62, 82, 62, 82
95.2224, 62, 82, 62, 82
95.2421, 62, 82, 90, 82
95.2545, 62, 82, 90, 82
95.2894, 62, 82, 90, 92
95.3152, 90, 82, 90, 92
95.3533, 90, 82, 90, 92
95.3649, 90, 92, 90, 92
95.3931, 90, 92, 90, 92
95.4568, 90, 92, 90, 92
95.4761, 90, 92, 91, 92
95.4884, 90, 92, 91, 92
95.5245, 90, 92, 91, 57
95.5496, 91, 92, 91, 57
95.5881, 91, 92, 91, 57
95.5996, 91, 57, 91, 57
95.6300, 91, 57, 91, 57
95.6927, 91, 57, 91, 57
95.7136, 91, 57, 15, 57
95.7253, 91, 57, 15, 57
95.7598, 91, 57, 15, 21
95.7857, 15, 57, 15, 21
95.8237, 15, 57, 15, 21
95.8351, 15, 21, 15, 21
95.8631, 15, 21, 15, 21
95.9259, 15, 21, 15, 21
95.9460, 15, 21, 57, 21
95.9568, 15, 21, 57, 21
95.9928, 15, 21, 57, 74
96.0183, 57, 21, 57, 74
96.0568, 57, 21, 57, 74
96.0682, 57, 74, 57, 74
96.0944, 57, 74, 57, 74
96.1611, 57, 74, 57, 74
96.1798, 57, 74, 91, 74
96.1923, 57, 74, 91, 74
96.2265, 57, 74, 91, 47
96.2520, 91, 74, 91, 47
96.2895, 91, 74, 91, 47
96.3007, 91, 47, 91, 47
96.3290, 91, 47, 91, 47
96.3931, 91, 47, 91, 47
96.4640, 91, 47, 51, 47
96.4761, 91, 47, 51, 47
96.5121, 91, 47, 51, 31
96.5365, 51, 47, 51, 31
96.5749, 51, 47, 51, 31
96.5866, 51, 31, 51, 31
96.6125, 51, 31, 51, 31
96.6697, 51, 31, 51, 31
96.6967, 51, 31, 21, 31
96.7089, 51, 31, 21, 31
96.7604, 51, 31, 21, 37
96.7864, 21, 31, 21, 37
96.8256, 21, 31, 21, 37
96.8371, 21, 37, 21, 37
96.8692, 21, 37, 21, 37
96.9290, 21, 37, 21, 37
96.9522, 21, 37, 40, 37
96.9630, 21, 37, 40, 37
96.9989, 21, 37, 40, 54
97.0244, 40, 37, 40, 54
97.0632, 40, 37, 40, 54
97.0747, 40, 54, 40, 54
97.1009, 40, 54, 40, 54
97.1665, 40, 54, 40, 54
97.1854, 40, 54, 30, 54
97.1976, 40, 54, 30, 54
97.2325, 40, 54, 30, 98
97.2580, 30, 54, 30, 98
97.2961, 30, 54, 30, 98
97.3076, 30, 98, 30, 98
97.3361, 30, 98, 30, 98
97.3996, 30, 98, 30, 98
97.4194, 30, 98, 25, 98
97.4305, 30, 98, 25, 98
97.4666, 30, 98, 25, 81
97.4925, 25, 98, 25, 81
97.5308, 25, 98, 25, 81
97.5422, 25, 81, 25, 81
97.5709, 25, 81, 25, 81
97.6353, 25, 81, 25, 81
97.6559, 25, 81, 16, 81
97.6675, 25, 81, 16, 81
97.7024, 25, 81, 16, 16
97.7282, 16, 81, 16, 16
97.7668, 16, 81, 16, 16
97.7785, 16, 16, 16, 16
97.8061, 16, 16, 16, 16
97.8696, 16, 16, 16, 16
97.8891, 16, 16, 2, 16
97.8999, 16, 16, 2, 16
97.9356, 16, 16, 2, 31
97.9612, 2, 16, 2, 31
97.9996, 2, 16, 2, 31
98.0111, 2, 31, 2, 31
98.0377, 2, 31, 2, 31
98.1030, 2, 31, 2, 31
98.1239, 2, 31, 39, 31
98.1355, 2, 31, 39, 31
98.1706, 2, 31, 39, 96
98.1961, 39, 31, 39, 96
98.2341, 39, 31, 39, 96
98.2456, 39, 96, 39, 96
98.2743, 39, 96, 39, 96
98.3347, 39, 96, 39, 96
98.3572, 39, 96, 4, 96
98.3686, 39, 96, 4, 96
98.4044, 39, 96, 4, 38
98.4293, 4, 96, 4, 38
98.4668, 4, 96, 4, 38
98.4782, 4, 38, 4, 38
98.5044, 4, 38, 4, 38
98.5958, 4, 38, 80, 38
98.6210, 4, 38, 80, 38
98.6321, 80, 38, 80, 38
98.6672, 80, 38, 80, 38
98.6915, 80, 38, 80, 38
98.7310, 80, 38, 80, 18
98.7425, 80, 38, 80, 18
98.8032, 80, 18, 80, 18
98.8914, 80, 18, 21, 18
98.9195, 80, 18, 21, 18
98.9307, 21, 18, 21, 18
98.9675, 21, 18, 21, 18
98.9925, 21, 18, 21, 18
99.0301, 21, 18, 21, 70
99.0413, 21, 18, 21, 70
99.1039, 21, 70, 21, 70
99.1558, 21, 70, 62, 70
99.1830, 21, 70, 62, 70
99.1941, 62, 70, 62, 70
99.2305, 62, 70, 62, 70
99.2555, 62, 70, 62, 70
99.2930, 62, 70, 62, 12
99.3045, 62, 70, 62, 12
99.3653, 62, 12, 62, 12
99.4176, 62, 12, 79, 12
99.4446, 62, 12, 79, 12
99.4556, 79, 12, 79, 12
99.4913, 79, 12, 79, 12
99.5352, 79, 12, 79, 12
99.5718, 79, 12, 79, 77
99.5833, 79, 12, 79, 77
99.6463, 79, 77, 79, 77
99.6956, 79, 77, 85, 77
99.7217, 79, 77, 85, 77
99.7326, 85, 77, 85, 77
99.7691, 85, 77, 85, 77
99.7935, 85, 77, 85, 77
99.8314, 85, 77, 85, 36
99.8431, 85, 77, 85, 36
99.9041, 85, 36, 85, 36
99.9551, 85, 36, 4, 36
99.9810, 85, 36, 4, 36
99.9920, 4, 36, 4, 36
100.0278, 4, 36, 4, 36
100.0527, 4, 36, 4, 36
100.0902, 4, 36, 4, 76
100.1016, 4, 36, 4, 76
100.1635, 4, 76, 4, 76
100.2148, 4, 76, 83, 76
100.2421, 4, 76, 83, 76
100.2531, 83, 76, 83, 76
100.2897, 83, 76, 83, 76
100.3151, 83, 76, 83, 76
100.3530, 83, 76, 83, 7
100.3645, 83, 76, 83, 7
100.4260, 83, 7, 83, 7
100.5268, 83, 7, 59, 7
100.5487, 83, 7, 59, 7
100.5601, 59, 7, 59, 7
100.6035, 59, 7, 59, 7
100.6286, 59, 7, 59, 7
100.6669, 59, 7, 59, 57
100.6784, 59, 7, 59, 57
100.7403, 59, 57, 59, 57
100.8089, 59, 57, 44, 57
100.8195, 59, 57, 44, 57
100.8306, 44, 57, 44, 57
100.8671, 44, 57, 44, 57
100.8915, 44, 57, 44, 57
100.9297, 44, 57, 44, 99
100.9414, 44, 57, 44, 99
101.0038, 44, 99, 44, 99
101.0548, 44, 99, 11, 99
101.0809, 44, 99, 11, 99
101.0919, 11, 99, 11, 99
101.1283, 11, 99, 11, 99
101.1530, 11, 99, 11, 99
101.1903, 11, 99, 11, 27
101.2016, 11, 99, 11, 27
101.2644, 11, 27, 11, 27
101.3138, 11, 27, 50, 27
101.3396, 11, 27, 50, 27
101.3507, 50, 27, 50, 27
101.3873, 50, 27, 50, 27
101.4149, 50, 27, 50, 27
101.4528, 50, 27, 50, 36
101.4823, 50, 27, 50, 36
101.5458, 50, 36, 50, 36
101.5870, 50, 36, 60, 36
101.6259, 50, 36, 60, 36
101.6368, 60, 36, 60, 36
101.6730, 60, 36, 60, 36
101.6975, 60, 36, 60, 36
101.7349, 60, 36, 60, 18
101.7462, 60, 36, 60, 18
101.8071, 60, 18, 60, 18
101.8572, 60, 18, 5, 18
101.8837, 60, 18, 5, 18
101.8946, 5, 18, 5, 18
101.9311, 5, 18, 5, 18
101.9558, 5, 18, 5, 18
101.9933, 5, 18, 5, 63
102.0048, 5, 18, 5, 63
102.0653, 5, 63, 5, 63
102.1161, 5, 63, 49, 63
102.1423, 5, 63, 49, 63
102.1534, 49, 63, 49, 63
102.1896, 49, 63, 49, 63
102.2143, 49, 63, 49, 63
102.2512, 49, 63, 49, 44
102.2625, 49, 63, 49, 44
102.3231, 49, 44, 49, 44
102.3749, 49, 44, 11, 44
102.4012, 49, 44, 11, 44
102.4122, 11, 44, 11, 44
102.4673, 11, 44, 11, 44
102.4902, 11, 44, 11, 44
102.5289, 11, 44, 11, 5
102.5405, 11, 44, 11, 5
102.6354, 11, 5, 11, 5
102.6434, 11, 5, 34, 5
102.7701, 11, 5, 34, 5
102.7812, 34, 5, 34, 5
102.8093, 34, 5, 34, 5
102.8514, 34, 5, 34, 5
102.8773, 34, 5, 34, 91
102.8883, 34, 5, 34, 91
102.9477, 34, 91, 34, 91
102.9643, 34, 91, 75, 91
103.0434, 34, 91, 75, 91
103.0543, 75, 91, 75, 91
103.0812, 75, 91, 75, 91
103.0903, 75, 91, 75, 91
103.1184, 75, 91, 75, 55
103.1293, 75, 91, 75, 55
103.1884, 75, 55, 75, 55
103.2051, 75, 55, 14, 55
103.2829, 75, 55, 14, 55
103.2937, 14, 55, 14, 55
103.3206, 14, 55, 14, 55
103.3308, 14, 55, 14, 55
103.3592, 14, 55, 14, 89
103.3699, 14, 55, 14, 89
103.4452, 14, 89, 14, 89
103.5150, 14, 89, 68, 89
103.5435, 14, 89, 68, 89
103.5543, 68, 89, 68, 89
103.5893, 68, 89, 68, 89
103.6141, 68, 89, 68, 89
103.6505, 68, 89, 68, 93
103.6615, 68, 89, 68, 93
103.7212, 68, 93, 68, 93
103.7709, 68, 93, 18, 93
103.7969, 68, 93, 18, 93
103.8077, 18, 93, 18, 93
103.8425, 18, 93, 18, 93
103.8670, 18, 93, 18, 93
103.9035, 18, 93, 18, 5
103.9146, 18, 93, 18, 5
103.9750, 18, 5, 18, 5
104.0256, 18, 5, 82, 5
104.0516, 18, 5, 82, 5
104.0624, 82, 5, 82, 5
104.0971, 82, 5, 82, 5
104.1220, 82, 5, 82, 5
104.1575, 82, 5, 82, 22
104.1685, 82, 5, 82, 22
104.2282, 82, 22, 82, 22
104.2780, 82, 22, 82, 22
104.3035, 82, 22, 82, 22
104.3143, 82, 22, 82, 22
104.3492, 82, 22, 82, 22
104.3744, 82, 22, 82, 22
104.4606, 82, 22, 82, 17
104.4726, 82, 22, 82, 17
104.5342, 82, 17, 82, 17
104.5815, 82, 17, 30, 17
104.6079, 82, 17, 30, 17
104.6189, 30, 17, 30, 17
104.6537, 30, 17, 30, 17
104.6783, 30, 17, 30, 17
104.7139, 30, 17, 30, 93
104.7249, 30, 17, 30, 93
104.8028, 30, 93, 30, 93
104.8480, 30, 93, 74, 93
104.8751, 30, 93, 74, 93
104.8862, 74, 93, 74, 93
104.9210, 74, 93, 74, 93
104.9467, 74, 93, 74, 93
104.9845, 74, 93, 74, 26
104.9954, 74, 93, 74, 26
105.0564, 74, 26, 74, 26
105.1070, 74, 26, 93, 26
105.1339, 74, 26, 93, 26
105.1452, 93, 26, 93, 26
105.1806, 93, 26, 93, 26
105.2063, 93, 26, 93, 26
105.2431, 93, 26, 93, 86
105.2543, 93, 26, 93, 86
105.3159, 93, 86, 93, 86
105.3666, 93, 86, 53, 86
105.3961, 93, 86, 53, 86
105.4072, 53, 86, 53, 86
105.4422, 53, 86, 53, 86
105.4678, 53, 86, 53, 86
105.5037, 53, 86, 53, 43
105.5147, 53, 86, 53, 43
105.5750, 53, 43, 53, 43
105.6253, 53, 43, 74, 43
105.6521, 53, 43, 74, 43
105.6632, 74, 43, 74, 43
105.6976, 74, 43, 74, 43
105.7229, 74, 43, 74, 43
105.7586, 74, 43, 74, 14
105.7696, 74, 43, 74, 14
105.8291, 74, 14, 74, 14
105.9048, 74, 14, 74, 14
105.9468, 74, 14, 13, 14
105.9577, 74, 14, 13, 14
105.9932, 74, 14, 13, 79
106.0168, 13, 14, 13, 79
106.0542, 13, 14, 13, 79
106.0655, 13, 79, 13, 79
106.0922, 13, 79, 13, 79
106.1573, 13, 79, 13, 79
106.1746, 13, 79, 77, 79
106.1979, 13, 79, 77, 79
106.2332, 13, 79, 77, 62
106.2596, 77, 79, 77, 62
106.2973, 77, 79, 77, 62
106.3085, 77, 62, 77, 62
106.3362, 77, 62, 77, 62
106.4245, 77, 62, 77, 62
106.4550, 77, 62, 75, 62
106.4655, 77, 62, 75, 62
106.5027, 77, 62, 75, 88
106.5273, 75, 62, 75, 88
106.5647, 75, 62, 75, 88
106.5762, 75, 88, 75, 88
106.6029, 75, 88, 75, 88
106.6660, 75, 88, 75, 88
106.6819, 75, 88, 19, 88
106.6916, 75, 88, 19, 88
106.7262, 75, 88, 19, 10
106.7517, 19, 88, 19, 10
106.7884, 19, 88, 19, 10
106.7995, 19, 10, 19, 10
106.8259, 19, 10, 19, 10
106.8871, 19, 10, 19, 10
106.9068, 19, 10, 32, 10
106.9171, 19, 10, 32, 10
106.9522, 19, 10, 32, 94
106.9765, 32, 10, 32, 94
107.0143, 32, 10, 32, 94
107.0258, 32, 94, 32, 94
107.0518, 32, 94, 32, 94
107.1152, 32, 94, 32, 94
107.1311, 32, 94, 17, 94
107.1408, 32, 94, 17, 94
107.1758, 32, 94, 17, 46
107.2010, 17, 94, 17, 46
107.2378, 17, 94, 17, 46
107.2490, 17, 46, 17, 46
107.2755, 17, 46, 17, 46
107.3422, 17, 46, 17, 46
107.3771, 17, 46, 35, 46
107.3878, 17, 46, 35, 46
107.4227, 17, 46, 35, 37
107.4482, 35, 46, 35, 37
107.4857, 35, 46, 35, 37
107.4971, 35, 37, 35, 37
107.5243, 35, 37, 35, 37
107.5878, 35, 37, 35, 37
107.6058, 35, 37, 91, 37
107.6161, 35, 37, 91, 37
107.6514, 35, 37, 91, 53
107.6962, 91, 37, 91, 53
107.7421, 91, 37, 91, 53
107.7533, 91, 53, 91, 53
107.7813, 91, 53, 91, 53
107.8440, 91, 53, 91, 53
107.8640, 91, 53, 43, 53
107.8749, 91, 53, 43, 53
107.9098, 91, 53, 43, 73
107.9342, 43, 53, 43, 73
107.9718, 43, 53, 43, 73
107.9832, 43, 73, 43, 73
108.0096, 43, 73, 43, 73
108.0753, 43, 73, 43, 73
108.0917, 43, 73, 28, 73
108.1020, 43, 73, 28, 73
108.1373, 43, 73, 28, 25
108.1626, 28, 73, 28, 25
108.1999, 28, 73, 28, 25
108.2110, 28, 25, 28, 25
108.2375, 28, 25, 28, 25
108.3180, 28, 25, 28, 25
108.3559, 28, 25, 91, 25
108.3665, 28, 25, 91, 25
108.4032, 28, 25, 91, 10
108.4714, 91, 25, 91, 10
108.5085, 91, 25, 91, 10
108.5205, 91, 10, 91, 10
108.5487, 91, 10, 91, 10
108.6089, 91, 10, 91, 10
108.6308, 91, 10, 18, 10
108.6411, 91, 10, 18, 10
108.6763, 91, 10, 18, 17
108.7054, 18, 10, 18, 17
108.7424, 18, 10, 18, 17
108.7536, 18, 17, 18, 17
108.7811, 18, 17, 18, 17
108.8429, 18, 17, 18, 17
108.8866, 18, 17, 36, 17
108.8978, 18, 17, 36, 17
108.9331, 18, 17, 36, 63
108.9583, 36, 17, 36, 63
108.9957, 36, 17, 36, 63
109.0072, 36, 63, 36, 63
109.0346, 36, 63, 36, 63
109.0971, 36, 63, 36, 63
109.1160, 36, 63, 55, 63
109.1260, 36, 63, 55, 63
109.1615, 36, 63, 55, 90
109.1869, 55, 63, 55, 90
109.2240, 55, 63, 55, 90
109.2353, 55, 90, 55, 90
109.2619, 55, 90, 55, 90
109.3520, 55, 90, 55, 90
109.3826, 55, 90, 58, 90
109.3936, 55, 90, 58, 90
109.4288, 55, 90, 58, 30
109.4531, 58, 90, 58, 30
109.4909, 58, 90, 58, 30
109.5023, 58, 30, 58, 30
109.5300, 58, 30, 58, 30
109.5936, 58, 30, 58, 30
109.6153, 58, 30, 4, 30
109.6264, 58, 30, 4, 30
109.6630, 58, 30, 4, 71
109.6889, 4, 30, 4, 71
109.7265, 4, 30, 4, 71
109.7378, 4, 71, 4, 71
109.7643, 4, 71, 4, 71
109.8278, 4, 71, 4, 71
109.8475, 4, 71, 61, 71
109.8582, 4, 71, 61, 71
109.8932, 4, 71, 61, 33
109.9180, 61, 71, 61, 33
109.9558, 61, 71, 61, 33
109.9673, 61, 33, 61, 33
109.9942, 61, 33, 61, 33
110.0571, 61, 33, 61, 33
110.0733, 61, 33, 85, 33
110.0834, 61, 33, 85, 33
110.1184, 61, 33, 85, 89
110.1436, 85, 33, 85, 89
110.1809, 85, 33, 85, 89
110.1922, 85, 89, 85, 89
110.2184, 85, 89, 85, 89
110.2830, 85, 89, 85, 89
110.3368, 85, 89, 73, 89
110.6167, 85, 89, 73, 89
110.6540, 85, 89, 73, 4
110.6790, 73, 89, 73, 4
110.7147, 73, 89, 73, 4
110.7258, 73, 4, 73, 4
110.7526, 73, 4, 73, 4
110.8174, 73, 4, 73, 4
110.8763, 73, 4, 51, 4
110.8870, 73, 4, 51, 4
110.9231, 73, 4, 51, 5
110.9465, 51, 4, 51, 5
110.9842, 51, 4, 51, 5
110.9956, 51, 5, 51, 5
111.0222, 51, 5, 51, 5
111.0855, 51, 5, 51, 5
111.1021, 51, 5, 50, 5
111.1118, 51, 5, 50, 5
111.1467, 51, 5, 50, 68
111.1724, 50, 5, 50, 68
111.2092, 50, 5, 50, 68
111.2201, 50, 68, 50, 68
111.2511, 50, 68, 50, 68
111.3111, 50, 68, 50, 68
111.3319, 50, 68, 3, 68
111.3424, 50, 68, 3, 68
111.3779, 50, 68, 3, 85
111.4022, 3, 68, 3, 85
111.4406, 3, 68, 3, 85
111.4525, 3, 85, 3, 85
111.4787, 3, 85, 3, 85
111.5422, 3, 85, 3, 85
111.5601, 3, 85, 6, 85
111.5701, 3, 85, 6, 85
111.6050, 3, 85, 6, 95
111.6320, 6, 85, 6, 95
111.6688, 6, 85, 6, 95
111.6798, 6, 95, 6, 95
111.7089, 6, 95, 6, 95
111.7717, 6, 95, 6, 95
111.7966, 6, 95, 39, 95
111.8079, 6, 95, 39, 95
111.8447, 6, 95, 39, 49
111.8704, 39, 95, 39, 49
111.9094, 39, 95, 39, 49
111.9210, 39, 49, 39, 49
111.9477, 39, 49, 39, 49
112.0111, 39, 49, 39, 49
112.0299, 39, 49, 20, 49
112.0402, 39, 49, 20, 49
112.0755, 39, 49, 20, 67
112.1019, 20, 49, 20, 67
112.1390, 20, 49, 20, 67
112.1502, 20, 67, 20, 67
112.1783, 20, 67, 20, 67
112.2581, 20, 67, 20, 67
112.2797, 20, 67, 26, 67
112.2906, 20, 67, 26, 67
112.3273, 20, 67, 26, 63
112.3516, 26, 67, 26, 63
112.3909, 26, 67, 26, 63
112.4026, 26, 63, 26, 63
112.4293, 26, 63, 26, 63
112.5452, 26, 63, 26, 63
112.6035, 26, 63, 77, 63
112.6139, 26, 63, 77, 63
112.6513, 26, 63, 77, 96
112.6775, 77, 63, 77, 96
112.7155, 77, 63, 77, 96
112.7266, 77, 96, 77, 96
112.7544, 77, 96, 77, 96
112.8201, 77, 96, 77, 96
112.8390, 77, 96, 81, 96
112.8498, 77, 96, 81, 96
112.9023, 77, 96, 81, 65
112.9266, 81, 96, 81, 65
112.9662, 81, 96, 81, 65
112.9781, 81, 65, 81, 65
113.0052, 81, 65, 81, 65
113.0698, 81, 65, 81, 65
113.0886, 81, 65, 60, 65
113.0987, 81, 65, 60, 65
113.1340, 81, 65, 60, 36
113.1604, 60, 65, 60, 36
113.2004, 60, 65, 60, 36
113.2117, 60, 36, 60, 36
113.2374, 60, 36, 60, 36
113.3011, 60, 36, 60, 36
113.3194, 60, 36, 55, 36
113.3302, 60, 36, 55, 36
113.3666, 60, 36, 55, 70
113.3910, 55, 36, 55, 70
113.4302, 55, 36, 55, 70
113.4418, 55, 70, 55, 70
113.4684, 55, 70, 55, 70
113.5319, 55, 70, 55, 70
113.5505, 55, 70, 18, 70
113.5605, 55, 70, 18, 70
113.5957, 55, 70, 18, 11
113.6225, 18, 70, 18, 11
113.6597, 18, 70, 18, 11
113.6709, 18, 11, 18, 11
113.6986, 18, 11, 18, 11
113.7607, 18, 11, 18, 11
113.7804, 18, 11, 42, 11
113.7911, 18, 11, 42, 11
113.8284, 18, 11, 42, 32
113.8528, 42, 11, 42, 32
113.8918, 42, 11, 42, 32
113.9035, 42, 32, 42, 32
113.9302, 42, 32, 42, 32
113.9923, 42, 32, 42, 32
114.0116, 42, 32, 96, 32
114.0217, 42, 32, 96, 32
114.0568, 42, 32, 96, 79
114.0834, 96, 32, 96, 79
114.1208, 96, 32, 96, 79
114.1320, 96, 79, 96, 79
114.1774, 96, 79, 96, 79
114.2394, 96, 79, 96, 79
114.2593, 96, 79, 21, 79
114.2700, 96, 79, 21, 79
114.3066, 96, 79, 21, 70
114.3310, 21, 79, 21, 70
114.3700, 21, 79, 21, 70
114.3817, 21, 70, 21, 70
114.4079, 21, 70, 21, 70
114.4712, 21, 70, 21, 70
114.4901, 21, 70, 84, 70
114.5003, 21, 70, 84, 70
114.5355, 21, 70, 84, 72
114.5621, 84, 70, 84, 72
114.6042, 84, 70, 84, 72
114.6155, 84, 72, 84, 72
114.6431, 84, 72, 84, 72
114.7067, 84, 72, 84, 72
114.7283, 84, 72, 27, 72
114.7406, 84, 72, 27, 72
114.7772, 84, 72, 27, 34
114.8040, 27, 72, 27, 34
114.8434, 27, 72, 27, 34
114.8550, 27, 34, 27, 34
114.8828, 27, 34, 27, 34
114.9459, 27, 34, 27, 34
114.9655, 27, 34, 40, 34
114.9759, 27, 34, 40, 34
115.0112, 27, 34, 40, 83
115.0376, 40, 34, 40, 83
115.0769, 40, 34, 40, 83
115.0885, 40, 83, 40, 83
115.1166, 40, 83, 40, 83
115.2087, 40, 83, 40, 83
115.2411, 40, 83, 72, 83
115.2531, 40, 83, 72, 83
115.2896, 40, 83, 72, 98
115.3162, 72, 83, 72, 98
115.3554, 72, 83, 72, 98
115.3672, 72, 98, 72, 98
115.3949, 72, 98, 72, 98
115.4569, 72, 98, 72, 98
115.4777, 72, 98, 30, 98
115.4878, 72, 98, 30, 98
115.5230, 72, 98, 30, 63
115.5497, 30, 98, 30, 63
115.5895, 30, 98, 30, 63
115.6011, 30, 63, 30, 63
115.6288, 30, 63, 30, 63
115.6921, 30, 63, 30, 63
115.7119, 30, 63, 47, 63
115.7226, 30, 63, 47, 63
115.7589, 30, 63, 47, 50
115.7834, 47, 63, 47, 50
115.8230, 47, 63, 47, 50
115.8346, 47, 50, 47, 50
115.8637, 47, 50, 47, 50
115.9261, 47, 50, 47, 50
115.9482, 47, 50, 30, 50
115.9587, 47, 50, 30, 50
115.9942, 47, 50, 30, 73
116.0204, 30, 50, 30, 73
116.0602, 30, 50, 30, 73
116.0718, 30, 73, 30, 73
116.0996, 30, 73, 30, 73
116.1882, 30, 73, 30, 73
116.2192, 30, 73, 14, 73
116.2304, 30, 73, 14, 73
116.2659, 30, 73, 14, 59
116.2903, 14, 73, 14, 59
116.3281, 14, 73, 14, 59
116.3395, 14, 59, 14, 59
116.3683, 14, 59, 14, 59
116.4287, 14, 59, 14, 59
116.4506, 14, 59, 22, 59
116.4610, 14, 59, 22, 59
116.5412, 14, 59, 22, 47
116.5705, 22, 59, 22, 47
116.6102, 22, 59, 22, 47
116.6207, 22, 47, 22, 47
117.5012, 22, 47, 22, 47
117.5265, 22, 47, 22, 47
117.6124, 22, 47, 24, 47
117.6240, 22, 47, 24, 47
117.6509, 24, 47, 24, 47
117.6975, 24, 47, 24, 47
117.7129, 24, 47, 24, 82
117.7239, 24, 47, 24, 82
117.7849, 24, 82, 24, 82
117.8384, 24, 82, 35, 82
117.8641, 24, 82, 35, 82
117.8752, 35, 82, 35, 82
117.9119, 35, 82, 35, 82
117.9369, 35, 82, 35, 82
117.9748, 35, 82, 35, 32
117.9862, 35, 82, 35, 32
118.0527, 35, 32, 35, 32
118.1043, 35, 32, 4, 32
118.1896, 35, 32, 4, 32
118.2008, 4, 32, 4, 32
118.2286, 4, 32, 4, 32
118.2709, 4, 32, 4, 32
118.2967, 4, 32, 4, 54
118.3077, 4, 32, 4, 54
118.3688, 4, 54, 4, 54
118.3856, 4, 54, 43, 54
118.4644, 4, 54, 43, 54
118.4755, 43, 54, 43, 54
118.5041, 43, 54, 43, 54
118.5131, 43, 54, 43, 54
118.5420, 43, 54, 43, 98
118.5528, 43, 54, 43, 98
118.6146, 43, 98, 43, 98
118.6314, 43, 98, 86, 98
118.7133, 43, 98, 86, 98
118.7246, 86, 98, 86, 98
118.7516, 86, 98, 86, 98
118.7608, 86, 98, 86, 98
118.7890, 86, 98, 86, 40
118.7996, 86, 98, 86, 40
118.8589, 86, 40, 86, 40
118.8764, 86, 40, 78, 40
118.9548, 86, 40, 78, 40
118.9656, 78, 40, 78, 40
118.9929, 78, 40, 78, 40
119.0025, 78, 40, 78, 40
119.0319, 78, 40, 78, 59
119.0427, 78, 40, 78, 59
119.1059, 78, 59, 78, 59
119.1241, 78, 59, 62, 59
119.2020, 78, 59, 62, 59
119.2130, 62, 59, 62, 59
119.2405, 62, 59, 62, 59
119.2493, 62, 59, 62, 59
119.2789, 62, 59, 62, 62
119.2900, 62, 59, 62, 62
119.3511, 62, 62, 62, 62
119.3684, 62, 62, 83, 62
119.4465, 62, 62, 83, 62
119.4573, 83, 62, 83, 62
119.4840, 83, 62, 83, 62
119.4936, 83, 62, 83, 62
119.5216, 83, 62, 83, 41
119.5323, 83, 62, 83, 41
119.5920, 83, 41, 83, 41
119.6089, 83, 41, 48, 41
119.7033, 83, 41, 48, 41
119.7144, 48, 41, 48, 41
119.7473, 48, 41, 48, 41
119.7513, 48, 41, 48, 41
119.7855, 48, 41, 48, 23
119.7963, 48, 41, 48, 23
119.8580, 48, 23, 48, 23
119.8776, 48, 23, 24, 23
119.9537, 48, 23, 24, 23
119.9645, 24, 23, 24, 23
119.9915, 24, 23, 24, 23
120.0004, 24, 23, 24, 23
120.0454, 24, 23, 24, 72
120.0562, 24, 23, 24, 72
120.1151, 24, 72, 24, 72
120.1321, 24, 72, 22, 72
120.2273, 24, 72, 22, 72
120.2383, 22, 72, 22, 72
120.2728, 22, 72, 22, 72
120.2737, 22, 72, 22, 72
120.3116, 22, 72, 22, 54
120.3221, 22, 72, 22, 54
120.3833, 22, 54, 22, 54
120.4012, 22, 54, 35, 54
120.4933, 22, 54, 35, 54
120.5044, 35, 54, 35, 54
120.5351, 35, 54, 35, 54
120.5412, 35, 54, 35, 54
120.5736, 35, 54, 35, 21
120.5844, 35, 54, 35, 21
120.6464, 35, 21, 35, 21
120.7345, 35, 21, 35, 21
121.4032, 35, 21, 57, 21
121.4141, 35, 21, 57, 21
121.5276, 35, 21, 57, 65
121.5510, 57, 21, 57, 65
121.5896, 57, 21, 57, 65
121.6012, 57, 65, 57, 65
121.6623, 57, 65, 57, 65
121.6807, 57, 65, 57, 65
121.7437, 57, 65, 47, 65
121.7561, 57, 65, 47, 65
121.7830, 47, 65, 47, 65
121.8242, 47, 65, 47, 71
121.8484, 47, 65, 47, 71
121.8592, 47, 71, 47, 71
121.9218, 47, 71, 47, 71
121.9379, 47, 71, 47, 71
122.0219, 47, 71, 76, 71
122.0346, 47, 71, 76, 71
122.0699, 47, 71, 76, 69
122.0959, 76, 71, 76, 69
122.1337, 76, 71, 76, 69
